index,image_path,point_coordinate,point_num,point_x,point_y,image_id,point_id,point_human_classification,feature_vector_0,feature_vector_1,feature_vector_2,feature_vector_3,feature_vector_4,feature_vector_5,feature_vector_6,feature_vector_7,feature_vector_8,feature_vector_9,feature_vector_10,feature_vector_11,feature_vector_12,feature_vector_13,feature_vector_14,feature_vector_15,feature_vector_16,feature_vector_17,feature_vector_18,feature_vector_19,feature_vector_20,feature_vector_21,feature_vector_22,feature_vector_23,feature_vector_24,feature_vector_25,feature_vector_26,feature_vector_27,feature_vector_28,feature_vector_29,feature_vector_30,feature_vector_31,feature_vector_32,feature_vector_33,feature_vector_34,feature_vector_35,feature_vector_36,feature_vector_37,feature_vector_38,feature_vector_39,feature_vector_40,feature_vector_41,feature_vector_42,feature_vector_43,feature_vector_44,feature_vector_45,feature_vector_46,feature_vector_47,feature_vector_48,feature_vector_49,feature_vector_50,feature_vector_51,feature_vector_52,feature_vector_53,feature_vector_54,feature_vector_55,feature_vector_56,feature_vector_57,feature_vector_58,feature_vector_59,feature_vector_60,feature_vector_61,feature_vector_62,feature_vector_63,feature_vector_64,feature_vector_65,feature_vector_66,feature_vector_67,feature_vector_68,feature_vector_69,feature_vector_70,feature_vector_71,feature_vector_72,feature_vector_73,feature_vector_74,feature_vector_75,feature_vector_76,feature_vector_77,feature_vector_78,feature_vector_79,feature_vector_80,feature_vector_81,feature_vector_82,feature_vector_83,feature_vector_84,feature_vector_85,feature_vector_86,feature_vector_87,feature_vector_88,feature_vector_89,feature_vector_90,feature_vector_91,feature_vector_92,feature_vector_93,feature_vector_94,feature_vector_95,feature_vector_96,feature_vector_97,feature_vector_98,feature_vector_99,feature_vector_100,feature_vector_101,feature_vector_102,feature_vector_103,feature_vector_104,feature_vector_105,feature_vector_106,feature_vector_107,feature_vector_108,feature_vector_109,feature_vector_110,feature_vector_111,feature_vector_112,feature_vector_113,feature_vector_114,feature_vector_115,feature_vector_116,feature_vector_117,feature_vector_118,feature_vector_119,feature_vector_120,feature_vector_121,feature_vector_122,feature_vector_123,feature_vector_124,feature_vector_125,feature_vector_126,feature_vector_127
10,../data/input_images\20210620_020307_000_0183.jpg,"1328, 760",1,1328,760,,,,-0.7454297,2.6178868,-2.521933,-1.5753978,-0.18754579,1.8695319,-0.24378586,-0.56312037,0.34803203,-0.35405678,0.3272131,-1.2281183,-1.346575,0.76769876,1.3360183,-2.0267968,-1.6331376,-1.7507719,-0.9165213,0.46348083,-0.45828766,0.8916178,1.4609699,0.41124123,0.2781458,0.95999223,-1.234805,1.6699007,1.7302796,1.1254907,3.2772326,-1.1065965,0.5331991,-1.3149449,0.04174677,-0.17495337,1.6621606,-0.26366648,-1.3360416,1.1912602,-0.13476378,0.99535966,0.45152462,-1.1697897,-2.0477798,2.509883,1.4867189,0.88919,-0.95163995,-1.4398752,-1.2297776,-1.2926433,0.9509123,-1.1567898,0.4673965,-1.2268407,2.9142723,1.0361906,-0.24755818,-0.4205411,0.3219133,-1.1036056,-1.8709682,-2.1900291,-1.7573429,-0.0073728235,0.26790717,-1.481822,1.355825,0.6551204,0.5884487,-0.98734564,1.0413387,0.6452303,2.09626,-0.69019735,0.58135253,-1.2672989,-1.6443825,-1.667294,1.8422736,-2.8232598,0.76058877,1.861887,1.8234926,2.8642583,0.78179896,-2.8112953,0.64220107,1.0797169,-1.5850449,0.17442691,3.5862362,0.14838472,-2.4821534,1.1731514,1.9380084,-1.7217926,0.56142396,1.4031563,1.1515158,0.22696748,1.5507847,0.4523605,-1.7543688,-1.7082882,1.533367,0.78410095,-0.4995243,-0.888009,1.38713,0.63050604,0.90764046,0.50506604,-0.012543816,0.74830335,-1.2557461,-0.6116189,-0.53056073,-0.19719803,0.65569097,-1.6826042,0.5786303,1.6501703,-0.5720892,-1.1309787,1.2645669,-1.1410056
11,../data/input_images\20210620_020307_000_0183.jpg,"3984, 760",2,3984,760,,,,-0.57351196,0.9941829,-2.425827,-1.4167994,0.04334023,1.8861772,-1.0440067,-0.3789527,0.84990317,-0.21864673,-0.11696919,-0.55557716,-0.16973689,0.8313508,1.352605,-1.3334022,-0.07103747,-0.94445026,-0.5845375,0.47880048,0.39891067,0.91378117,1.1787283,0.40159276,0.032044537,0.72671735,-0.22085217,1.7469274,1.9459777,0.9146642,2.2143583,-1.3851448,0.13921353,-1.0374343,1.0123088,-1.1321586,1.4991403,0.3573271,-0.9389076,0.23952445,-0.18660903,1.6215131,0.41587234,-0.94829726,-2.2805045,2.122352,1.1622243,0.62139857,-1.2525369,-0.66493976,-1.0306648,-1.0894948,0.057938598,-1.145927,-0.34668297,-0.2641746,2.6467242,0.7821907,0.5010401,0.782662,0.8548193,-0.77744055,-0.9508483,-0.5446139,-1.0628399,0.10825516,-0.4891973,-1.57799,1.6523937,0.07889943,0.08217278,-1.7940519,0.6440307,1.1922491,1.7770479,0.5989071,0.4619041,-1.3019216,-2.3490026,-0.6517943,0.36064374,-2.1545978,0.78818583,0.49914822,-0.2578039,3.0988424,0.021147752,-1.392852,-0.045915816,0.5241202,-1.3455074,-0.41759616,1.8885126,1.0833088,-1.0500886,1.4544203,2.746253,-0.72582865,0.17612897,-0.29055643,0.9539024,1.3079072,1.1067588,-0.98213816,-0.014803778,-1.2738571,0.68307656,1.0074443,-1.6742872,-0.9352325,2.0608692,0.8509022,0.6698047,1.4023978,-0.95249486,0.8052536,-0.47888076,-1.1692711,0.9547806,0.29295397,-0.5545969,-0.35691985,0.06703397,0.85337645,0.45321375,-0.19820972,-0.004018831,0.058992498
12,../data/input_images\20210620_020307_000_0183.jpg,"2656, 1520",3,2656,1520,,,,1.5375383,1.4856601,-1.919056,-2.001995,0.4250387,1.3155057,0.42656907,-1.0304977,0.26247332,-0.6611437,-0.8116044,-1.485102,-0.7698393,-0.049545605,1.4442047,-1.8355714,-0.8366373,-1.9341558,-0.26894256,1.0875529,0.98413956,0.2661077,1.5370048,0.6117202,1.2646931,1.2904825,-1.1899925,1.0485716,1.941527,0.96150553,2.6585815,-1.1387333,0.10151478,-0.6482073,-0.31914598,-1.5103655,0.90407217,0.51618695,-0.32626382,0.42577356,0.17576955,-0.04046354,1.1629971,-1.8082023,-2.470238,1.9324086,-0.4303274,0.016343284,0.3884877,-0.86935455,-0.6730941,-1.4364016,0.05703577,-0.31282762,-0.65597725,0.7041389,1.5849599,0.87572974,-0.6204648,1.216402,0.2961901,-0.31823653,-0.2863682,-0.74127054,-2.152265,-1.9280133,0.4077173,-1.960432,1.6873461,-0.3750666,-0.21804707,-1.6514456,0.798128,2.3631997,1.4495552,0.49490595,-0.7139009,-1.702185,-1.9664092,-1.2878834,0.9385874,-1.5674114,0.10247383,1.7216285,0.3386094,2.655244,0.6395411,-2.0426471,0.68827367,-0.14597906,-2.152317,-0.26826024,2.0752265,0.3975868,-0.31786552,0.5977191,1.7285199,-0.14196631,0.19609007,0.7964969,0.6237396,1.1888072,2.6265726,-0.6375572,-0.20451494,-2.4266334,1.6437285,0.84312296,-1.6298429,-1.7156012,1.7276009,0.9630892,1.1423924,1.1882821,-0.5921167,0.329632,-1.1477396,-0.8595948,0.7943464,0.759851,-2.3888042,-0.9442755,-0.25872394,1.3410652,-0.9715503,-1.2009473,1.2057152,-0.19680497
13,../data/input_images\20210620_020307_000_0183.jpg,"1328, 2280",4,1328,2280,,,,0.82457364,1.7693051,-1.5579826,-1.3759962,0.16284695,1.16321,0.21968114,-0.123741366,0.68123895,-0.7886371,-1.0208085,-1.1835384,-1.0872025,0.057390325,1.7804481,-1.498128,0.23722841,-1.4839897,-0.6677463,0.051660057,-0.42128488,0.9472189,1.0237503,-0.4051135,0.11402881,0.505605,-0.8922918,0.38728178,2.5556023,0.7972617,2.782312,-1.5229408,0.72384864,-1.4424781,-0.5304691,-0.6837542,1.1226408,-0.21231419,-1.9177041,0.7535139,0.15817012,0.2651842,0.5349064,-0.9522367,-1.9570342,1.0810399,0.3816417,0.5924294,-0.33626646,-0.52549,-0.8322766,-0.68977404,-0.33319396,-1.0195469,-1.0660478,0.3568338,0.97678494,0.85242486,0.106517635,0.5481222,1.0301354,-0.6484663,-0.30223233,-0.9459332,-1.599189,-0.53873086,0.02670991,-1.1742756,1.493505,0.21272808,-0.15390937,-1.635355,0.5977331,1.2154775,1.3093336,0.8829424,0.2882905,-0.9593006,-1.485227,-1.5083101,0.9283504,-1.970379,-0.29853532,0.81444645,0.8549777,2.8193398,0.7784442,-1.9948068,1.0157408,0.63903993,-1.0865607,-0.37271005,2.0615864,0.34349573,-0.5297257,0.020481173,1.7340766,-0.1628237,0.12447108,0.87110436,0.6025637,0.19781387,0.76978993,-0.5824281,-0.5435285,-2.1294081,1.4125535,1.1115352,-1.1891459,-0.9978855,1.6988914,0.44729373,0.98974776,0.81283814,-0.6955687,0.901261,-0.623165,-0.79840505,-0.11704828,-0.2916515,-1.2711161,-0.17530508,0.2670931,0.74438906,-0.57994854,-0.2533891,0.7397434,0.55241823
14,../data/input_images\20210620_020307_000_0183.jpg,"3984, 2280",5,3984,2280,,,,0.20414644,1.5045806,-1.2055848,-0.6601553,0.4812122,1.3342538,-0.120277196,-0.23300308,0.61359394,-0.074454755,-1.1819694,-1.6600082,-1.0661758,-0.20977607,1.2119493,-1.968368,-0.013399764,-2.0379314,-0.8791032,0.30908856,0.5225652,0.18750466,1.5358552,-0.67946154,-0.14301878,0.15520555,-1.1419313,1.3360331,2.1213658,0.8266617,2.338015,-1.552343,0.46407086,-0.7589418,-0.81759334,-0.15157878,0.5627442,-0.18771943,-1.2982588,0.47276658,-0.016021233,0.7633787,-0.099919654,-1.2824992,-2.7355144,1.1785667,0.9364819,0.006204255,-1.0977315,-0.7961786,-0.73456264,-1.1601245,-0.29960945,-1.4590489,-0.18656176,0.06419065,0.3282622,1.2950987,1.296191,0.120232135,0.588491,-1.4077785,-1.051727,-1.2220869,-2.3891108,-0.82991165,-0.14228304,-0.18222235,1.3872275,0.11909178,0.56259817,-1.6370168,0.89172274,0.8678216,1.1594734,0.37360483,0.2312262,-1.1062087,-0.6000823,-1.1002786,1.0118408,-1.9631921,-0.45995694,0.7226559,0.9191843,1.7576333,0.6412238,-1.366044,0.76422,0.63320506,-1.2277491,0.642782,1.5662841,-0.22072098,-1.2298684,0.21484306,1.7935077,-0.5884164,0.46123397,0.33482575,0.55871105,0.59324616,0.9418785,0.43807822,0.15645668,-1.9083735,1.5852095,0.43222448,-0.27078068,-1.082488,1.1781371,0.13367958,0.7383961,0.39533946,-0.21393168,1.5383071,-0.31374717,-0.45376498,-0.17328392,0.24915785,-0.600083,0.21018615,0.8488116,0.64592636,-0.5484524,-0.27768177,0.41029662,0.23603469
15,../data/input_images\20210620_020315_000_0213.jpg,"1328, 760",1,1328,760,,,,-0.123837925,1.5687877,-1.869388,-1.0604804,-0.0015278999,0.2070762,-0.44312096,-0.48238418,0.61128664,-0.24340726,-0.77885425,-0.24718001,-0.14654619,0.20480356,1.363419,-1.0780426,0.36582342,-0.80868673,-1.0039501,0.15860593,-0.39742082,-0.39834493,0.6366192,-0.79987633,-0.2336379,0.2365466,-0.58273053,1.0481354,1.726187,1.3240492,2.7040362,-0.5801226,0.43797076,-1.104932,0.2940509,0.43628323,1.5796993,-0.22688836,-1.6438483,1.1434916,0.12649378,0.2956706,0.4833632,-1.5396138,-1.4986764,1.3400998,1.4308397,0.40829015,-1.9421837,-1.1819513,-1.1484979,-0.86495584,-0.5416322,-1.7338564,-0.013773877,-0.3441987,2.029606,0.60261536,0.6399402,-0.27732247,0.69309354,-0.94766355,-1.186891,-0.420592,-0.6356591,0.24392116,-0.41635624,-1.3193659,1.0826244,0.8588726,0.88882506,-1.4818237,0.9573082,0.6396185,0.96927255,0.47567493,1.1799247,-1.45025,-1.5868007,-1.2891009,0.4371178,-2.325041,0.37888893,0.5210221,0.6177411,2.316785,0.42967415,-1.7326,1.0376673,0.8030164,-1.0934455,0.14074981,2.0712726,1.051297,-1.0983952,0.9560034,2.3227258,-0.45212388,0.13964243,0.07422267,-0.45416957,0.4368046,1.2697662,-0.81617916,-0.31222785,-1.3938751,1.6346121,1.4040691,-1.2772442,-0.8708899,0.57804465,0.25857916,0.64071596,0.63031745,0.00856827,1.6489072,0.26422146,-0.7151906,0.48030177,-0.1744687,0.25832173,-0.4430127,-0.1273344,1.1657722,-0.024945512,-0.9187964,0.52078533,-0.120777875
16,../data/input_images\20210620_020315_000_0213.jpg,"3984, 760",2,3984,760,,,,0.7655647,2.6344404,-1.2771158,-0.34049696,-0.87476885,0.40078217,1.0211078,-1.4675959,0.3512658,0.85777426,-0.6956836,-1.2084053,-0.27217904,0.06912186,1.4310522,-1.572146,-0.75646234,-2.0012321,-0.94973844,0.26394898,-0.04044238,0.2587532,1.2373744,-0.34585473,0.786227,1.1483774,-0.1418695,0.38818926,1.5100316,1.0043378,1.0984397,-1.118088,-0.7202941,-0.08141041,-0.14747474,0.2835149,-0.048254818,0.003049992,-2.1475015,0.6901792,0.66157967,-0.069671676,0.16887073,-2.2513776,-1.7235367,1.1406139,0.060887717,-0.5469543,-1.3058404,-1.5629001,-0.4125711,-0.614516,-0.47096157,-0.14511813,0.19270918,-0.2647311,0.21594821,0.22433442,0.045778528,1.6228803,1.6716174,-0.8528919,-0.29130435,-1.0734527,-1.8345718,-0.7630315,0.36220786,-0.019950587,0.18882197,0.16035917,0.82143754,-0.8536258,0.23777045,0.9003434,0.7248105,-0.01437898,-0.08562258,-0.13747412,0.23722571,-1.9002997,0.49220827,-1.6684124,-0.5094354,1.3839387,0.68713045,1.21888,0.8464806,-1.6489861,-0.41132528,-0.33920875,-1.7289336,-0.12849575,2.5732267,-0.37129837,-0.9810651,0.94347036,0.56896603,-0.67057,-0.19749337,1.1656475,-0.43707356,0.37597403,0.8654296,-0.27746964,-0.020331804,-2.9187446,1.422073,-0.4788401,-0.2584513,-1.6513746,0.15123087,0.4348828,1.0648851,0.53186846,0.20638502,0.95947254,-0.2619733,0.05072739,-0.39480048,0.48089924,-0.9944426,-0.5546961,-0.6573058,-0.18705697,-0.56173414,-1.2641543,-0.28289568,0.18194085
17,../data/input_images\20210620_020315_000_0213.jpg,"2656, 1520",3,2656,1520,,,,-0.61113536,2.4267087,-3.3365335,-1.8882692,-0.5463042,1.1766567,0.5959207,-1.5349944,0.15602246,-1.1204584,0.29842937,-1.1855171,-0.7794794,1.2310393,1.5655825,-2.6231785,-1.7585149,-0.7833853,-0.22994389,0.5603806,-0.61246705,0.582005,1.7699809,1.7208998,0.56542873,1.4204209,-0.7657978,1.471416,1.1171228,1.7663796,3.7966256,-0.7362869,0.93032885,-1.9646626,-0.42139828,-0.040677145,1.7526131,0.1482969,-1.1561053,1.4492342,-0.18587321,0.95955664,1.3527728,-1.3687153,-1.3195193,2.8885033,1.1176326,1.3765858,-1.7694496,-1.8014901,-0.888794,-0.7069651,0.93581057,-1.0199789,1.087547,-1.1416852,3.0888813,1.1921573,-0.9104725,-0.2558255,0.85557,-1.0564569,-2.271532,-1.2062266,-1.2539546,0.28225923,-0.11103299,-1.4570386,0.92971694,0.19960785,0.2953031,-0.32313728,0.87580824,0.8271226,1.1004708,0.19827567,1.1520292,-1.7482803,-2.250103,-1.4866407,1.9024696,-3.1921077,0.75321054,1.7837883,1.1272556,4.004786,1.2706524,-3.534144,0.5778655,0.5604116,-2.3103955,0.036611922,3.66437,0.83142245,-2.3374937,1.846817,1.9669394,-1.7483244,0.41122,1.9622413,0.82312614,0.7450449,2.655327,-0.40197447,-2.0007124,-1.9341549,2.8664272,0.50862414,-0.486578,-1.543199,0.75610995,0.06550571,1.2108712,0.21839571,0.008738406,0.31034338,-1.4254503,0.15171593,-0.14985918,0.2760703,-0.06791851,-0.5182736,0.3554969,2.3216984,-0.15083681,-1.3799442,1.4422408,-1.7367566
18,../data/input_images\20210620_020315_000_0213.jpg,"1328, 2280",4,1328,2280,,,,-0.4480261,2.3015354,-1.5822055,-0.94350743,0.42898417,0.8944713,-0.30400905,-0.31408975,0.49207717,-0.538733,-0.6065271,-1.1017625,-0.6541101,0.41207024,1.4388444,-2.0677154,-0.33543617,-2.1861367,-0.679779,-0.55387604,0.13514753,-0.21368477,1.4368395,-0.36911827,-0.1324811,0.5352341,-0.66643584,0.9841951,1.9451547,0.81089723,2.770715,-1.0684934,0.2911959,-0.4574005,0.27075386,0.42814198,1.6228787,-0.35514987,-1.2057078,0.8186947,0.8460345,0.6821288,0.27302998,-1.2544305,-1.82578,1.8392525,1.281577,0.31855837,-1.4496274,-1.1449262,-0.6768205,-0.9276557,-0.06112063,-1.8884488,0.13832135,-0.951269,1.4484423,0.7830701,0.64645064,-0.09452538,0.992375,-0.9584767,-0.7432167,-0.84416676,-0.8463574,-0.46503568,-0.8875723,-0.94798,1.5735277,0.41524643,0.4559526,-0.90953225,1.158111,0.8727702,1.1128445,0.38696375,0.72733325,-1.3921316,-1.5788141,-1.5391756,0.7676449,-2.589887,0.101909466,0.09926283,0.38660392,2.0648727,0.090325415,-2.039135,1.3010082,0.6987735,-0.8600148,0.4157223,2.6415646,0.51862895,-1.7256235,0.6974462,2.1897924,-0.841269,0.1453912,0.9577284,0.46287084,0.34159565,1.3872281,-0.36426103,-0.38892815,-1.6491733,1.7683046,1.1617451,-0.7153377,-0.74959004,1.0310951,0.32990795,0.89954484,0.2743268,0.51768327,1.3952405,-0.37632582,-0.52132124,0.5215277,-0.13928007,0.49128535,-0.59521025,0.43278274,1.0168657,0.5677804,-0.74167365,0.8291144,-0.57667613
19,../data/input_images\20210620_020315_000_0213.jpg,"3984, 2280",5,3984,2280,,,,2.6314688,1.0630056,-0.2608765,-0.6877018,-0.7444855,0.20340088,-0.74640054,-0.43201843,0.7220317,-2.3104458,-1.4229138,0.44077075,1.6594573,0.22012112,2.7686672,-3.7383502,-0.30380622,-0.22634485,0.50478935,1.501913,0.42772636,-0.8844204,-0.41902417,-0.5078224,1.0439341,1.0428586,0.46312928,-0.27275598,0.2604924,0.549172,0.94009614,-2.0541105,1.9655224,-1.6246954,0.05398763,-0.48751447,0.16593768,0.8976887,-1.5771849,0.04173346,-1.0006732,-0.7569747,0.12681773,-2.1331892,-1.7308912,0.5627889,-0.5838493,0.11108145,-2.059521,-0.6969304,0.31845108,-0.73513335,-1.4578648,-0.8782502,0.47827792,-0.5432228,0.8680135,0.7062634,-1.1749959,1.8489802,0.83564246,-0.035522033,0.8128515,1.5593204,0.64149797,0.32861283,-0.7492992,-0.42751217,1.3845122,-1.451392,-0.9506182,-0.76105267,-0.2484482,2.201765,-0.6281034,1.8133469,0.30161116,-1.0383658,-0.3284689,-2.5913918,0.809119,0.6150502,-1.7514713,1.9272993,-0.65195894,3.554407,1.0301021,-0.89356816,0.8140342,-0.97590756,-1.3096309,0.068229295,2.1364262,0.5170177,1.122805,-0.043725654,0.26191676,0.83485705,-0.99293166,1.2366592,-0.83156556,1.8048226,3.276355,-1.4201082,-0.29892063,-1.6499264,1.527962,-0.7061907,-2.445882,-0.43943143,0.06760925,0.44636014,0.32921565,1.3805363,0.5424986,0.08530095,0.019262962,0.06102944,-0.7875988,-0.13511822,-1.5952585,0.85669106,-1.2520537,0.21907225,-1.447689,0.23815545,-0.28999737,1.8242139
20,../data/input_images\20210620_020319_800_0231.jpg,"1328, 760",1,1328,760,,,,0.3418357,1.1945076,-1.081833,-0.7080796,0.35991257,0.6711699,0.5255345,-0.41590106,0.4516899,-0.10610555,-1.1435974,-0.9160188,-0.96720654,0.38765335,1.0559394,-1.0852629,-0.6312191,-1.4410347,-1.5417742,-0.24902579,-1.0119457,-0.22713563,0.9383853,-0.4426895,-0.16467799,0.8610536,-0.8710283,1.2225602,1.9084604,1.4056525,2.4141095,-1.2400708,0.0713884,-1.3713791,-0.49836755,0.36324528,1.5889488,-0.4659957,-1.319227,1.4363791,0.30131704,0.64959466,0.91735715,-0.78844875,-1.5668709,1.3708372,0.6311327,0.2740656,-0.78551066,-0.9800512,-0.75726426,-1.4475048,0.021744525,-1.8362088,-0.021424994,0.19117717,1.4109299,0.93160534,0.27640408,-0.21777964,0.6760605,-0.87969404,-1.3747096,-0.6931852,-0.8431407,-0.5944019,-0.78100884,-1.2041875,0.96528816,0.72074956,1.5444264,-1.5057676,0.8017609,1.1209593,0.9974819,1.0258878,1.2520705,-0.9187021,-1.3676488,-1.0615236,0.83541167,-2.2599568,0.64776194,1.4191126,0.69087124,1.6953664,0.9422575,-1.5998518,0.78599596,0.85769606,-0.68060476,0.41871834,2.1905289,0.59755385,-1.2414321,0.16127704,2.0409307,-0.885021,0.661875,0.6755964,0.08044634,0.038815908,0.9151888,-0.19369832,-0.7798952,-1.7435699,1.9798644,0.89363825,-0.8783504,-0.2643425,1.5938573,-0.22358324,1.0635235,0.2944337,-0.18922122,1.4217304,-0.44381255,-0.060123846,0.025947195,-0.022725254,-0.774364,-0.77831453,1.0181067,1.0939971,-0.3400497,-0.7079196,1.1196169,-0.5809282
21,../data/input_images\20210620_020319_800_0231.jpg,"3984, 760",2,3984,760,,,,-0.18858829,1.4814614,-2.0272675,-1.9072986,0.62275416,1.5823196,-0.60626805,0.43793708,0.5675587,-1.471417,-0.97771966,-1.0706035,-0.21837327,0.67068076,2.0098825,-2.0455523,-0.3251546,-0.5437687,-0.76642704,0.48272502,-0.589955,0.09000637,1.3346958,0.24337736,-0.062001646,0.16098982,-0.65715706,1.5782663,2.2274954,1.4841976,3.1993,-1.155484,0.84037757,-1.7831867,-0.5453581,-1.0765947,1.0837867,0.07703842,-1.2706014,1.024659,-0.10938467,0.7388279,0.5646037,-1.6682687,-2.0116086,1.4176828,0.7262579,0.7121577,-1.3904452,-0.8077463,-0.58317417,-1.3420281,-0.08419205,-1.5193189,0.0698495,-0.7994294,2.4467409,1.0228107,-0.10015581,0.29357076,0.8291728,-0.32492998,-1.5789915,-0.22955725,-0.43416524,-0.31670287,-0.4563832,-1.2822406,1.2699227,0.04042542,-0.047090985,-1.6342033,0.76262224,1.0766299,0.8234678,1.4150779,0.50300646,-1.6983259,-2.1899445,-1.5965604,1.2240427,-1.9341295,0.2538449,1.1678271,0.4528726,3.2438047,1.007286,-1.9060162,1.1874113,1.1135988,-1.3059762,-0.32230997,2.6881227,1.3069305,-0.93689567,0.18331157,2.2471495,-0.47587556,0.6783757,0.8529,0.35879597,0.33055824,2.2250524,-0.2466767,-0.32736623,-1.669392,1.5626966,0.88076305,-1.6614978,-0.67942846,1.167885,0.33183703,0.9802497,0.7729935,-0.1543528,1.2254809,-0.79921234,-1.4397793,0.7079474,-0.03195187,-1.0666039,-0.8464104,0.030810917,1.3248904,-0.086656675,-0.37708038,1.4727719,-0.48006052
22,../data/input_images\20210620_020319_800_0231.jpg,"2656, 1520",3,2656,1520,,,,0.46923766,2.7932367,-0.76735884,-1.3279138,-0.1827047,1.0213113,-0.51999843,-0.19079396,0.1356286,-1.8230952,-1.256169,-0.88330495,0.3131915,0.45775735,1.299144,-2.8425813,-0.42266577,-1.9388041,-0.8678885,0.047226243,-0.81110066,0.58568007,2.1041753,-0.11838462,-0.24105814,0.012191385,-0.5081681,1.5598315,1.8688266,1.5105139,3.6004243,-1.5794008,0.95345545,-1.6018381,-0.06322951,-0.36928195,1.4398315,-0.37633216,-0.8520379,0.8603229,-0.34790874,0.2632075,0.44423288,-0.3743341,-3.051422,1.6086428,0.8948722,1.3000724,-1.9543332,-1.7347035,-1.1512841,-1.4517248,-0.40650275,-1.3320556,-0.98102605,-1.2474971,1.022814,1.3336186,0.13063405,0.13481696,0.9649626,-0.31269732,-0.885424,-0.5801557,-1.1799493,-0.3073318,-1.1019603,-2.1456776,1.7802978,1.423687,-0.061905757,-1.4348892,0.98374903,2.1732588,1.2793436,0.8172859,0.39323846,-1.4605421,-1.8145893,-2.5955036,1.7326686,-2.8227487,-1.0470854,2.7188416,1.0942303,3.2643273,0.8590139,-2.9362524,2.662796,0.21573842,-0.9131763,0.3872878,3.844047,-0.21743162,-1.3565772,0.33684814,2.4272819,-1.750279,0.92889297,2.3648033,1.1429384,0.04717403,2.2988732,-1.6635808,-0.45239067,-1.4381545,1.8500205,1.4671853,-1.7120131,-0.81844574,1.6914263,0.6252364,1.6617329,0.48300704,0.669369,1.5273923,-1.4961696,-0.8173509,0.6510153,-0.12530406,-0.69976294,-1.5422845,1.554107,0.63983065,-0.15796277,-0.8477298,2.2382505,-0.19088009
23,../data/input_images\20210620_020319_800_0231.jpg,"1328, 2280",4,1328,2280,,,,-0.48916897,2.2979946,-1.5104444,-2.1208916,-0.12757882,0.9233016,-1.5126032,-0.11564674,0.37089968,-1.9455109,-1.2818792,-1.2177866,-0.9677216,0.56227803,1.5316023,-2.9700785,-0.04884024,-0.74691904,-0.695923,0.21095097,-0.76601446,-0.9948168,0.26015443,-0.30070645,-0.32729474,0.38349652,-0.67740965,1.4338212,1.7868387,1.5183822,3.8269458,-1.4250758,1.1421629,-1.9732308,-0.2984454,0.031925164,1.7503755,0.021305554,-2.129404,0.9507782,0.5076587,-0.059401833,1.4909813,-1.9137111,-1.153362,1.1538739,1.536875,1.1403543,-1.3558667,-1.5459245,-0.39425075,-1.5078425,-1.0915339,-1.7020607,-0.48955312,-0.9470791,2.4502254,1.1852932,-0.7311213,0.43926147,0.41492587,0.5745845,-1.3536006,-0.26399636,0.8788164,0.6682812,-1.0551766,-2.8281798,1.8217494,1.471622,-0.0780559,-0.53704304,0.91800344,0.49935377,1.4004147,0.6686752,1.8478303,-2.2550395,-2.2703104,-1.8274798,0.8487503,-1.8944187,0.18550041,0.79078215,1.4927487,3.1863732,0.6796971,-2.4286215,2.0774093,0.723402,-0.47322786,-0.39954764,2.9794497,-0.11782175,-1.9439912,1.2868649,1.885068,-0.9959446,0.56032556,1.0276175,1.0216722,0.22603765,1.7965094,-1.1790509,-0.69402766,-1.9665234,2.0064175,1.1112789,-1.3665214,-0.8266034,-0.30200192,-0.26282722,0.44536936,0.5070155,0.025000393,1.6724476,-0.4523843,-0.9841629,0.23799329,-0.42177534,0.13189507,-1.3395561,0.371486,1.08441,-0.19873016,-0.25300777,1.7188315,-1.2180662
24,../data/input_images\20210620_020319_800_0231.jpg,"3984, 2280",5,3984,2280,,,,0.4575755,1.5395131,-2.2425346,-1.0176052,0.100390404,1.603755,-0.98805845,0.92893994,0.36961928,-1.6798443,-0.7728407,-1.3286084,0.36106315,0.810817,1.8469214,-2.4902692,-0.85027575,-1.5129981,-0.5904554,0.6373353,-0.41417444,0.31948286,1.9960307,0.5975262,0.443297,-0.2993824,-1.1396352,2.1682234,2.2180023,0.58413917,3.3689415,-1.8155326,0.6543621,-1.5718719,-0.6154671,-0.950087,0.8763488,0.50404096,-1.1579198,1.0622993,-0.3577346,0.1203004,-0.20153093,-0.6965476,-3.7793021,1.0437067,0.4649849,1.0778661,-1.5511589,-1.3965398,-0.37085852,-1.0124534,-0.29384682,-1.961709,-0.30768287,-0.59537053,1.854086,0.53555614,0.19463426,-0.10122204,0.963932,-0.7213444,-2.1777275,-0.23527141,-0.7936047,-0.24875784,-0.85169446,-1.2271314,1.8668284,0.5698777,0.10811247,-1.4498293,0.78179187,1.4835507,1.2880622,1.2421721,0.969531,-1.2549946,-1.9555874,-1.9973636,1.8578216,-1.8448751,0.13141544,2.1709354,0.8190771,3.1462612,1.3056101,-2.319825,1.8793752,0.73703015,-1.59428,-0.14017421,3.1571803,0.44477308,-1.3545187,0.3285826,2.0325005,-0.75674516,0.4243873,1.7179539,0.9480883,0.89011496,1.3545408,-0.1370801,-0.61630464,-1.4963586,1.6163533,0.60364914,-2.0958683,-1.0025251,2.229027,-0.036952883,1.5212591,0.9738916,0.12719406,0.75926435,-1.1078506,-0.7294841,0.32307655,-0.45550677,-1.1373264,-0.49331352,-0.07459778,1.3849674,-0.15023738,-0.7350022,1.4575558,-0.020131916
